price,location,area,property_age,bedrooms,bathrooms,furnishing,parking,air_conditioning,main_road
9064587,Aurangabad,1913,24,1,1,Unfurnished,2,Yes,Yes
6704505,Nagpur,932,17,2,3,Semi-Furnished,2,Yes,Yes
8428651,Kolhapur,1686,25,1,1,Unfurnished,2,No,Yes
89553039,Mumbai,2955,30,1,2,Unfurnished,2,No,No
9481698,Kolhapur,1925,24,1,3,Fully Furnished,0,No,Yes
6747028,Solapur,1455,12,3,3,Semi-Furnished,0,No,No
2087215,Aurangabad,532,27,1,2,Unfurnished,2,No,No
20814339,Pune,1603,20,4,2,Fully Furnished,0,No,No
6006051,Solapur,1161,10,3,2,Unfurnished,1,No,Yes
7068356,Kolhapur,1328,22,2,2,Fully Furnished,0,Yes,No
6754734,Nagpur,1246,28,2,3,Fully Furnished,0,No,Yes
11619866,Kolhapur,2150,8,3,1,Unfurnished,1,Yes,No
26089115,Pune,2242,30,1,3,Fully Furnished,1,Yes,No
3934016,Kolhapur,473,21,4,2,Semi-Furnished,0,Yes,Yes
6884606,Solapur,1685,23,2,3,Fully Furnished,0,No,No
8358920,Kolhapur,1170,0,4,2,Fully Furnished,2,No,No
25243130,Thane,1235,9,4,3,Fully Furnished,2,No,No
3309514,Solapur,712,25,2,2,Semi-Furnished,0,Yes,Yes
10018558,Nashik,1349,16,3,2,Fully Furnished,1,Yes,Yes
6657388,Nagpur,677,1,4,3,Fully Furnished,2,No,No
23174143,Mumbai,808,22,4,2,Fully Furnished,0,No,Yes
18767422,Thane,996,3,3,3,Semi-Furnished,0,No,No
41913598,Mumbai,1484,33,4,3,Fully Furnished,0,Yes,Yes
16557482,Aurangabad,2651,4,2,2,Fully Furnished,1,Yes,Yes
7780477,Pune,532,8,3,1,Fully Furnished,0,Yes,Yes
10177269,Kolhapur,2085,15,3,2,Semi-Furnished,1,Yes,No
4495633,Nagpur,665,4,2,2,Semi-Furnished,1,No,No
5487015,Nagpur,853,24,3,3,Unfurnished,2,No,No
22944852,Thane,1271,34,3,3,Semi-Furnished,1,No,No
26709189,Thane,1457,15,4,2,Semi-Furnished,2,No,No
64326813,Mumbai,2622,30,2,3,Fully Furnished,2,Yes,No
12993896,Solapur,2796,3,3,1,Semi-Furnished,1,Yes,No
8615762,Solapur,2069,20,1,1,Semi-Furnished,0,Yes,Yes
11511237,Aurangabad,2110,18,3,1,Fully Furnished,0,Yes,Yes
64364981,Mumbai,2380,30,2,2,Unfurnished,1,Yes,No
8850741,Aurangabad,1696,17,2,1,Unfurnished,1,Yes,Yes
12258941,Nagpur,2348,31,4,3,Unfurnished,1,No,No
7768175,Kolhapur,1290,17,3,1,Semi-Furnished,0,Yes,Yes
19791104,Pune,1789,24,1,1,Semi-Furnished,1,No,No
28786870,Pune,2294,15,2,3,Semi-Furnished,0,Yes,No
12722483,Aurangabad,2239,18,4,2,Fully Furnished,1,No,No
31073836,Mumbai,1150,33,4,1,Unfurnished,2,Yes,No
5435564,Solapur,1138,14,1,2,Semi-Furnished,1,Yes,Yes
6603896,Nashik,1162,23,2,3,Semi-Furnished,0,Yes,No
16373345,Nagpur,2703,4,2,1,Fully Furnished,1,No,No
14654737,Aurangabad,2835,34,2,2,Unfurnished,0,Yes,Yes
30126708,Thane,1745,14,1,2,Fully Furnished,0,No,Yes
26980566,Thane,1298,2,1,1,Fully Furnished,2,Yes,Yes
37572041,Thane,2157,32,2,2,Unfurnished,1,No,Yes
17086870,Nashik,2720,7,4,3,Fully Furnished,0,No,No
12325588,Nashik,1656,13,3,2,Semi-Furnished,2,No,Yes
7082633,Kolhapur,1452,8,2,1,Unfurnished,1,Yes,Yes
14054495,Aurangabad,2800,23,2,1,Unfurnished,0,No,Yes
14568332,Nashik,2079,5,3,3,Semi-Furnished,1,Yes,Yes
6602329,Kolhapur,1161,11,2,1,Unfurnished,2,No,Yes
13699721,Nashik,1955,11,2,1,Semi-Furnished,1,No,Yes
8400964,Kolhapur,1601,8,1,1,Unfurnished,1,No,No
25425333,Pune,2063,4,2,3,Unfurnished,0,No,Yes
11765348,Solapur,2210,2,4,3,Unfurnished,2,Yes,Yes
2721207,Solapur,545,22,3,2,Unfurnished,2,No,No
9367798,Solapur,1915,24,3,3,Fully Furnished,1,Yes,No
10454410,Nashik,1703,29,4,1,Semi-Furnished,0,No,Yes
12155949,Nagpur,1915,5,1,3,Semi-Furnished,0,Yes,Yes
31345754,Pune,2300,3,2,2,Semi-Furnished,2,Yes,Yes
44042161,Thane,2665,26,3,1,Unfurnished,2,No,No
13296605,Pune,1129,30,1,1,Semi-Furnished,2,No,No
6129018,Nagpur,817,13,4,1,Fully Furnished,2,No,No
19488035,Mumbai,655,18,1,2,Fully Furnished,2,Yes,Yes
28822802,Mumbai,970,23,1,1,Fully Furnished,0,Yes,Yes
52285130,Mumbai,1823,20,4,2,Unfurnished,1,No,No
24363099,Mumbai,797,0,3,2,Semi-Furnished,0,No,Yes
8756624,Pune,707,14,3,2,Fully Furnished,1,No,No
6062531,Aurangabad,953,23,3,3,Unfurnished,2,No,Yes
13815868,Solapur,2870,17,4,3,Semi-Furnished,0,No,Yes
7010913,Nashik,1133,27,3,2,Fully Furnished,0,No,Yes
23834005,Pune,1704,6,4,3,Fully Furnished,0,No,Yes
61548162,Mumbai,2103,23,3,1,Fully Furnished,2,No,No
19513474,Pune,1748,25,1,2,Semi-Furnished,1,No,Yes
21404176,Pune,1814,17,1,1,Unfurnished,2,No,No
14644903,Solapur,2939,0,2,3,Semi-Furnished,2,Yes,Yes
9500943,Nashik,1274,2,4,1,Semi-Furnished,0,No,No
11327375,Solapur,2403,5,2,2,Semi-Furnished,2,Yes,No
10912347,Aurangabad,2314,31,1,1,Semi-Furnished,0,No,No
7681978,Solapur,1628,10,3,2,Unfurnished,0,Yes,No
10797963,Kolhapur,1898,14,4,3,Semi-Furnished,1,Yes,No
9794376,Kolhapur,2218,27,1,1,Unfurnished,0,No,No
8765106,Nashik,1341,0,2,2,Semi-Furnished,1,No,No
17008558,Nashik,2582,12,3,1,Semi-Furnished,0,Yes,Yes
5391124,Aurangabad,818,15,4,1,Unfurnished,0,Yes,Yes
3753183,Aurangabad,614,13,1,3,Unfurnished,2,No,No
13527189,Mumbai,514,32,2,3,Fully Furnished,1,Yes,No
7962761,Thane,411,28,4,1,Semi-Furnished,1,Yes,No
11806301,Kolhapur,2436,28,3,3,Fully Furnished,1,No,No
3277014,Nagpur,476,23,4,1,Semi-Furnished,2,No,No
65809009,Mumbai,2292,13,3,1,Fully Furnished,1,Yes,Yes
78515251,Mumbai,2819,28,1,1,Fully Furnished,1,No,No
13495612,Solapur,2838,2,1,1,Unfurnished,2,Yes,Yes
8112474,Aurangabad,1518,28,2,2,Fully Furnished,2,No,No
11431468,Nagpur,1760,10,1,3,Semi-Furnished,2,Yes,Yes
9419872,Nagpur,1593,20,3,1,Semi-Furnished,1,Yes,Yes
5259710,Nagpur,860,20,3,2,Fully Furnished,0,Yes,No
5385976,Aurangabad,1045,7,3,2,Unfurnished,0,No,No
16146295,Nagpur,2596,14,4,1,Fully Furnished,0,Yes,No
14549446,Nashik,2354,27,1,3,Semi-Furnished,0,Yes,No
6620217,Aurangabad,1315,29,1,2,Unfurnished,2,Yes,No
45000261,Mumbai,1655,15,3,2,Fully Furnished,2,Yes,Yes
9288899,Aurangabad,1851,28,4,3,Unfurnished,0,Yes,Yes
5227408,Nashik,762,20,2,1,Semi-Furnished,2,No,No
3745232,Kolhapur,633,22,3,3,Unfurnished,0,Yes,Yes
16050596,Thane,708,8,4,3,Fully Furnished,0,Yes,Yes
31600924,Mumbai,1046,3,1,2,Fully Furnished,0,Yes,No
13501083,Aurangabad,2702,29,1,1,Unfurnished,2,No,Yes
15667634,Nashik,2596,17,2,3,Semi-Furnished,0,No,No
14058466,Kolhapur,2659,17,4,2,Fully Furnished,2,Yes,No
33329467,Thane,1902,22,1,1,Semi-Furnished,1,No,No
12185416,Solapur,2260,2,3,3,Semi-Furnished,2,No,Yes
37410523,Thane,2094,10,1,3,Unfurnished,0,Yes,Yes
9279719,Aurangabad,1616,0,1,1,Unfurnished,2,Yes,No
11591083,Kolhapur,2217,9,3,2,Semi-Furnished,0,No,No
5637605,Nagpur,719,9,2,3,Fully Furnished,0,Yes,No
27210820,Pune,2193,13,2,3,Fully Furnished,1,No,No
56559039,Mumbai,2075,28,2,3,Fully Furnished,2,Yes,No
4140029,Kolhapur,459,2,3,1,Fully Furnished,2,No,No
10996894,Aurangabad,1995,24,2,1,Semi-Furnished,1,Yes,Yes
10625996,Solapur,2558,28,2,2,Fully Furnished,0,Yes,Yes
29080846,Thane,1551,34,1,2,Fully Furnished,2,Yes,Yes
14985191,Kolhapur,2922,25,3,3,Fully Furnished,2,No,No
20795162,Pune,1703,3,1,1,Semi-Furnished,0,No,No
11360475,Nagpur,1543,0,1,3,Unfurnished,1,Yes,No
6971352,Nashik,1051,13,1,3,Semi-Furnished,1,No,Yes
12335958,Nagpur,2307,15,3,2,Fully Furnished,1,No,No
6723144,Solapur,1532,18,2,3,Unfurnished,1,No,No
37309862,Thane,1963,3,2,2,Unfurnished,2,Yes,Yes
6261482,Nashik,721,15,3,3,Fully Furnished,2,Yes,No
11752835,Kolhapur,2594,19,1,3,Unfurnished,0,No,No
4430895,Solapur,732,14,3,3,Fully Furnished,0,No,No
10135612,Aurangabad,2310,33,1,3,Semi-Furnished,0,No,Yes
10337166,Solapur,2105,11,4,1,Semi-Furnished,1,Yes,No
52752117,Thane,2902,16,4,3,Fully Furnished,0,No,No
27402626,Pune,2201,32,2,2,Fully Furnished,1,Yes,Yes
6602266,Nagpur,1103,29,3,2,Fully Furnished,2,No,No
10671589,Nashik,1847,33,1,2,Unfurnished,1,No,Yes
8179287,Nagpur,1367,27,3,1,Fully Furnished,0,No,Yes
10030638,Aurangabad,1715,1,1,1,Semi-Furnished,2,Yes,No
7603563,Nashik,1218,23,1,1,Semi-Furnished,1,Yes,Yes
8283503,Aurangabad,1306,7,1,3,Fully Furnished,1,Yes,Yes
32381863,Mumbai,1240,27,3,2,Semi-Furnished,1,No,Yes
42900976,Thane,2490,20,4,1,Fully Furnished,2,No,Yes
5701285,Solapur,926,11,2,1,Fully Furnished,0,Yes,Yes
38689186,Mumbai,1331,2,3,1,Unfurnished,0,No,No
15807372,Nagpur,2949,27,1,2,Fully Furnished,2,Yes,No
7545884,Kolhapur,1477,24,2,3,Semi-Furnished,1,No,Yes
9885461,Kolhapur,1956,25,2,3,Unfurnished,2,No,Yes
4180827,Kolhapur,804,12,1,1,Fully Furnished,0,Yes,No
15207629,Kolhapur,2926,21,3,3,Fully Furnished,2,Yes,No
7167182,Kolhapur,1257,13,1,1,Semi-Furnished,2,No,Yes
6849324,Aurangabad,1442,34,3,3,Semi-Furnished,2,No,No
15446484,Solapur,2756,4,3,2,Fully Furnished,0,Yes,Yes
32251303,Thane,1679,19,4,2,Fully Furnished,2,No,Yes
8725095,Kolhapur,1936,28,2,1,Semi-Furnished,2,Yes,Yes
19338023,Thane,1014,7,2,2,Unfurnished,1,No,Yes
64815966,Mumbai,2461,33,1,1,Unfurnished,0,No,No
7912028,Solapur,2013,32,2,1,Fully Furnished,0,No,No
10904222,Nashik,1843,28,3,3,Semi-Furnished,1,No,No
9680167,Nashik,1247,5,3,1,Fully Furnished,0,Yes,Yes
11269697,Nagpur,1732,11,4,3,Semi-Furnished,2,Yes,Yes
13338907,Nagpur,2268,12,1,2,Unfurnished,1,No,No
35832799,Pune,2925,1,1,1,Unfurnished,1,No,No
17656448,Mumbai,653,9,1,1,Unfurnished,0,Yes,Yes
8613062,Kolhapur,1765,16,1,3,Semi-Furnished,0,No,No
8093523,Kolhapur,1542,27,1,3,Fully Furnished,1,No,Yes
6355379,Nagpur,1144,25,2,3,Unfurnished,1,No,Yes
5366516,Pune,402,28,4,1,Unfurnished,2,No,No
12394609,Aurangabad,2337,12,3,3,Unfurnished,2,Yes,No
76478072,Mumbai,2686,30,2,3,Unfurnished,2,Yes,Yes
3441281,Aurangabad,733,24,1,1,Unfurnished,0,Yes,Yes
31922769,Pune,2377,5,4,2,Fully Furnished,0,Yes,No
6533331,Aurangabad,1223,33,4,2,Unfurnished,2,No,Yes
77988554,Mumbai,2678,7,4,1,Unfurnished,1,Yes,No
36590777,Thane,2022,11,1,3,Fully Furnished,0,Yes,No
23660215,Pune,2019,13,2,3,Unfurnished,1,No,No
50850357,Mumbai,1708,25,4,1,Fully Furnished,1,Yes,No
50799818,Thane,2717,30,2,2,Fully Furnished,0,No,Yes
13756723,Nashik,1996,12,4,1,Unfurnished,2,No,Yes
9527377,Solapur,1928,22,2,3,Fully Furnished,1,No,Yes
10552136,Aurangabad,2069,11,1,3,Unfurnished,0,Yes,No
4552345,Solapur,974,7,2,2,Unfurnished,0,No,No
4962472,Kolhapur,919,33,4,1,Fully Furnished,2,No,No
28120489,Thane,1596,21,3,3,Unfurnished,0,No,No
81688207,Mumbai,2798,19,1,2,Semi-Furnished,0,No,Yes
28313705,Thane,1589,3,1,1,Unfurnished,1,No,No
6416147,Solapur,1593,22,2,1,Unfurnished,1,No,No
9193279,Kolhapur,2042,24,2,1,Fully Furnished,0,No,Yes
13357492,Kolhapur,2572,8,1,1,Fully Furnished,2,Yes,No
13051366,Kolhapur,2790,14,1,1,Fully Furnished,0,No,Yes
3539491,Solapur,931,21,1,1,Semi-Furnished,0,No,Yes
6037131,Solapur,1274,15,1,1,Semi-Furnished,1,Yes,No
12479544,Mumbai,410,13,3,3,Fully Furnished,2,No,Yes
16325302,Pune,1090,3,4,1,Fully Furnished,2,Yes,Yes
29682538,Pune,2347,11,4,3,Unfurnished,0,Yes,No
73637781,Mumbai,2508,14,1,1,Fully Furnished,1,No,No
93641147,Mumbai,2943,19,1,1,Unfurnished,0,Yes,Yes
14017181,Nashik,2037,16,4,2,Fully Furnished,0,Yes,Yes
7522008,Solapur,1808,26,1,2,Semi-Furnished,1,Yes,No
11153024,Solapur,2498,27,3,3,Semi-Furnished,2,Yes,No
5470857,Aurangabad,995,26,3,2,Unfurnished,0,No,Yes
11626022,Nashik,1686,6,4,1,Semi-Furnished,1,No,No
8659757,Nashik,1347,18,2,2,Semi-Furnished,0,No,Yes
63143821,Mumbai,2241,16,4,2,Fully Furnished,1,No,Yes
9352477,Nagpur,1308,0,4,2,Fully Furnished,1,No,No
13408417,Nashik,2386,20,2,2,Unfurnished,1,Yes,No
4560059,Kolhapur,875,33,4,2,Unfurnished,1,Yes,Yes
5392991,Aurangabad,965,14,2,3,Unfurnished,0,Yes,No
10897796,Solapur,2337,22,4,2,Semi-Furnished,1,No,No
38911531,Thane,2334,27,1,3,Fully Furnished,2,Yes,No
6421936,Kolhapur,1105,8,2,1,Unfurnished,2,Yes,No
10104784,Aurangabad,1850,23,2,3,Unfurnished,2,No,Yes
79483475,Mumbai,2737,14,4,3,Fully Furnished,2,Yes,No
8359868,Kolhapur,1781,34,4,1,Unfurnished,0,Yes,No
5742200,Aurangabad,1225,12,1,1,Unfurnished,1,No,No
23440082,Pune,1700,23,2,2,Fully Furnished,2,No,Yes
56203444,Mumbai,1892,22,1,1,Unfurnished,1,Yes,Yes
39183337,Thane,2347,22,3,3,Semi-Furnished,1,No,Yes
70659504,Mumbai,2399,0,2,1,Unfurnished,1,No,No
3769178,Solapur,646,11,2,1,Unfurnished,2,Yes,Yes
6126157,Nagpur,1023,23,1,3,Unfurnished,1,Yes,No
3269138,Kolhapur,652,31,2,2,Fully Furnished,0,Yes,Yes
4149156,Aurangabad,604,25,3,2,Fully Furnished,2,No,Yes
14092127,Kolhapur,2755,27,2,2,Unfurnished,0,No,Yes
10382001,Aurangabad,2106,28,2,3,Unfurnished,2,Yes,Yes
6379840,Nashik,980,20,2,2,Unfurnished,1,No,No
9484896,Nagpur,1298,1,4,3,Unfurnished,1,Yes,Yes
15376583,Nagpur,2609,3,2,1,Unfurnished,0,No,No
24819803,Pune,2060,4,2,3,Fully Furnished,0,No,No
13003420,Solapur,2648,13,2,2,Semi-Furnished,2,No,No
10796870,Thane,605,34,4,1,Unfurnished,0,No,Yes
9365584,Nagpur,1751,6,1,1,Unfurnished,1,Yes,No
45308082,Thane,2324,16,4,2,Semi-Furnished,0,No,Yes
9148340,Aurangabad,1310,2,3,1,Unfurnished,0,Yes,Yes
12059122,Nashik,2008,25,3,1,Unfurnished,0,Yes,Yes
18426163,Nashik,2567,4,3,1,Fully Furnished,0,No,No
43711230,Thane,2268,3,1,1,Semi-Furnished,2,No,Yes
14424615,Solapur,2798,13,3,3,Semi-Furnished,1,Yes,No
7459676,Nashik,1042,2,1,1,Unfurnished,1,Yes,Yes
5108447,Solapur,1349,32,1,2,Fully Furnished,0,No,No
5994706,Nashik,754,23,3,3,Unfurnished,2,Yes,Yes
40438911,Mumbai,1223,18,4,2,Fully Furnished,2,No,Yes
12806931,Kolhapur,2458,24,2,3,Fully Furnished,1,No,Yes
21212647,Thane,1106,5,2,3,Unfurnished,2,No,Yes
16825432,Pune,1263,20,4,3,Unfurnished,1,No,No
9330280,Solapur,1637,17,4,1,Fully Furnished,2,Yes,Yes
8143149,Aurangabad,1533,13,1,1,Fully Furnished,0,No,Yes
5089051,Aurangabad,678,28,3,3,Fully Furnished,2,Yes,Yes
28035793,Mumbai,941,19,3,2,Semi-Furnished,1,No,Yes
77460300,Mumbai,2819,14,3,1,Semi-Furnished,2,No,No
15700055,Nagpur,2706,15,2,3,Semi-Furnished,0,Yes,No
14483851,Thane,724,13,4,2,Fully Furnished,1,No,No
41482996,Thane,2345,6,4,1,Fully Furnished,2,Yes,No
14107962,Solapur,2931,9,2,1,Semi-Furnished,0,Yes,Yes
10346251,Thane,435,3,1,2,Fully Furnished,1,Yes,Yes
53949460,Thane,2844,17,2,3,Fully Furnished,0,Yes,Yes
9950679,Solapur,1887,4,3,2,Semi-Furnished,0,Yes,Yes
7522795,Kolhapur,1371,32,4,1,Fully Furnished,2,Yes,Yes
17540461,Mumbai,548,7,3,3,Semi-Furnished,0,No,Yes
12493881,Solapur,2769,16,4,2,Semi-Furnished,2,No,No
9889585,Solapur,2042,31,4,1,Semi-Furnished,2,Yes,Yes
21123733,Thane,1092,16,3,3,Unfurnished,2,No,Yes
12113707,Kolhapur,2364,26,3,2,Semi-Furnished,1,No,Yes
12799564,Aurangabad,2322,16,3,2,Semi-Furnished,1,No,Yes
3788409,Solapur,514,13,3,2,Fully Furnished,1,Yes,No
2984908,Nagpur,511,26,1,3,Unfurnished,0,Yes,Yes
2517750,Nashik,584,28,1,1,Unfurnished,0,No,No
36502000,Pune,2874,24,4,1,Unfurnished,0,Yes,Yes
15888422,Thane,903,26,3,2,Unfurnished,0,Yes,Yes
5359208,Aurangabad,767,0,3,2,Fully Furnished,1,No,No
10590860,Aurangabad,1988,21,2,1,Fully Furnished,1,Yes,No
28889513,Pune,2146,20,1,2,Semi-Furnished,2,No,Yes
5606401,Nagpur,833,13,3,2,Unfurnished,0,No,Yes
4930095,Aurangabad,567,12,2,3,Fully Furnished,2,No,Yes
16637454,Nagpur,2729,26,4,3,Semi-Furnished,1,Yes,No
8404981,Pune,470,7,4,3,Unfurnished,2,No,Yes
56982241,Mumbai,1916,6,2,2,Semi-Furnished,0,Yes,No
6838795,Solapur,1637,26,3,1,Semi-Furnished,1,Yes,No
14357595,Nagpur,2304,18,4,3,Fully Furnished,1,No,No
5391584,Solapur,1102,9,1,3,Fully Furnished,0,No,No
33959060,Pune,2917,20,2,2,Semi-Furnished,0,Yes,No
4627313,Aurangabad,709,6,1,1,Fully Furnished,0,No,Yes
12511061,Nagpur,1983,2,1,1,Fully Furnished,1,No,Yes
21398602,Thane,1212,6,3,1,Semi-Furnished,1,No,Yes
7462196,Solapur,1294,12,4,1,Fully Furnished,1,Yes,No
11055245,Nagpur,1699,17,2,1,Fully Furnished,2,No,No
6472991,Kolhapur,1370,21,2,1,Semi-Furnished,0,No,Yes
70590272,Mumbai,2373,5,4,2,Fully Furnished,1,No,Yes
6730111,Nashik,1102,19,2,3,Unfurnished,0,No,Yes
8509058,Kolhapur,1603,21,1,2,Fully Furnished,2,No,No
9385548,Nagpur,1543,9,4,1,Unfurnished,0,Yes,No
80427623,Mumbai,2736,25,3,2,Semi-Furnished,0,Yes,No
5454637,Solapur,947,3,1,2,Semi-Furnished,0,Yes,Yes
11286301,Solapur,1958,7,4,2,Fully Furnished,1,Yes,Yes
10252513,Solapur,2416,15,3,2,Unfurnished,0,No,No
7660179,Solapur,1598,8,3,2,Semi-Furnished,0,No,No
40933700,Thane,2239,22,3,2,Fully Furnished,2,Yes,No
15957411,Aurangabad,2958,4,4,3,Semi-Furnished,0,No,No
27300058,Pune,2453,4,4,3,Unfurnished,0,Yes,Yes
31518369,Thane,1718,17,2,1,Fully Furnished,1,No,Yes
3018075,Nagpur,411,14,1,1,Fully Furnished,2,Yes,No
7082910,Kolhapur,1166,16,2,3,Fully Furnished,0,Yes,Yes
5334457,Nagpur,921,16,1,2,Fully Furnished,1,Yes,No
50154168,Mumbai,1851,26,3,3,Unfurnished,1,Yes,Yes
42656048,Thane,2153,11,4,1,Fully Furnished,1,No,Yes
14775852,Thane,770,13,3,1,Fully Furnished,2,No,No
20661664,Thane,1176,28,3,3,Unfurnished,2,No,No
25823281,Pune,2107,4,2,2,Semi-Furnished,2,No,Yes
9028324,Kolhapur,1509,11,2,2,Unfurnished,2,Yes,Yes
5717298,Nashik,916,19,1,1,Unfurnished,1,Yes,No
7673042,Pune,532,14,2,1,Fully Furnished,0,Yes,Yes
26949462,Pune,2026,32,4,2,Unfurnished,1,No,Yes
56290268,Mumbai,1897,14,4,1,Semi-Furnished,1,No,Yes
11636136,Nagpur,2085,16,2,2,Semi-Furnished,1,Yes,No
8717033,Nagpur,1433,20,3,2,Semi-Furnished,1,No,Yes
12299596,Nagpur,1995,3,4,3,Semi-Furnished,1,No,No
24511262,Mumbai,807,9,4,1,Unfurnished,1,No,Yes
5745929,Kolhapur,1248,22,2,1,Semi-Furnished,1,No,No
51044470,Thane,2825,9,1,2,Unfurnished,2,Yes,No
22704149,Pune,1713,4,3,1,Semi-Furnished,2,Yes,Yes
9979239,Solapur,2323,7,3,2,Unfurnished,0,Yes,Yes
11582205,Nashik,2042,33,3,1,Unfurnished,0,Yes,Yes
21258859,Pune,1780,25,2,2,Semi-Furnished,0,Yes,No
8898121,Solapur,1854,12,3,1,Unfurnished,0,No,Yes
7460218,Nagpur,1298,18,4,3,Unfurnished,1,No,No
6095578,Nashik,572,1,4,3,Semi-Furnished,2,No,Yes
8331628,Thane,465,22,3,1,Unfurnished,1,No,No
15577687,Nagpur,2625,9,3,1,Semi-Furnished,1,No,Yes
14670451,Nashik,2342,20,2,2,Unfurnished,2,Yes,No
4418089,Solapur,1174,22,1,1,Unfurnished,0,No,No
15080405,Nagpur,2523,14,2,2,Fully Furnished,0,Yes,Yes
81092073,Mumbai,2742,1,2,3,Unfurnished,1,Yes,No
9015476,Aurangabad,1496,2,2,3,Fully Furnished,0,No,Yes
15419364,Nagpur,2873,32,1,3,Semi-Furnished,1,No,No
5382490,Kolhapur,853,12,1,3,Fully Furnished,2,Yes,No
7377646,Solapur,1799,29,2,3,Unfurnished,2,No,Yes
18045579,Pune,1494,30,4,2,Semi-Furnished,2,No,No
8756769,Aurangabad,1309,2,4,1,Semi-Furnished,1,No,Yes
8691323,Kolhapur,1373,0,3,3,Semi-Furnished,1,No,Yes
29708988,Thane,1618,13,1,3,Semi-Furnished,0,Yes,Yes
12255288,Kolhapur,1833,3,3,3,Semi-Furnished,2,Yes,Yes
13977370,Solapur,2864,10,3,1,Semi-Furnished,2,Yes,Yes
3262189,Solapur,541,11,2,2,Semi-Furnished,0,No,Yes
47040085,Thane,2429,8,2,2,Unfurnished,0,Yes,No
28556804,Mumbai,1039,12,4,2,Unfurnished,1,Yes,Yes
17167307,Nagpur,2995,10,3,1,Unfurnished,1,No,No
6514151,Kolhapur,1148,4,1,2,Fully Furnished,1,No,No
6590677,Solapur,1399,5,1,2,Semi-Furnished,2,No,No
76383765,Mumbai,2450,5,3,2,Unfurnished,2,Yes,Yes
37649642,Thane,1908,2,1,3,Unfurnished,1,Yes,Yes
8003114,Nagpur,1166,3,4,2,Semi-Furnished,2,No,No
10076282,Solapur,1721,13,4,2,Fully Furnished,2,Yes,Yes
4508308,Nashik,782,6,1,1,Unfurnished,0,No,No
7785110,Kolhapur,1033,3,4,3,Semi-Furnished,1,Yes,No
11231732,Pune,857,16,2,1,Unfurnished,0,Yes,Yes
7540104,Aurangabad,1286,14,1,3,Fully Furnished,1,Yes,No
75309646,Mumbai,2778,31,3,3,Fully Furnished,1,No,Yes
55074028,Mumbai,1921,33,1,3,Unfurnished,0,No,No
28215160,Mumbai,1028,6,3,3,Fully Furnished,2,No,No
12351599,Aurangabad,2180,16,4,3,Semi-Furnished,0,Yes,No
13048608,Solapur,2875,19,1,2,Semi-Furnished,0,No,Yes
23372165,Thane,1199,8,1,1,Unfurnished,0,Yes,No
11807700,Aurangabad,1965,0,4,2,Fully Furnished,0,No,Yes
40735411,Thane,2269,23,1,2,Fully Furnished,1,Yes,Yes
5068441,Aurangabad,616,9,4,1,Semi-Furnished,2,Yes,No
12124406,Nagpur,1921,13,3,1,Semi-Furnished,1,No,No
12491397,Nagpur,2007,22,4,3,Fully Furnished,2,Yes,Yes
13292942,Nagpur,2195,31,2,3,Fully Furnished,0,No,No
4737042,Kolhapur,645,18,4,3,Semi-Furnished,0,Yes,Yes
11064633,Nagpur,1595,1,1,1,Unfurnished,2,Yes,Yes
8747995,Solapur,1526,4,4,1,Fully Furnished,1,Yes,No
12998525,Aurangabad,2424,14,2,3,Semi-Furnished,1,No,Yes
4876405,Nagpur,573,11,4,2,Unfurnished,0,No,Yes
3229517,Nagpur,445,20,3,3,Semi-Furnished,1,No,No
5611649,Solapur,855,5,3,1,Fully Furnished,0,Yes,Yes
27890760,Thane,1400,13,2,2,Fully Furnished,0,No,Yes
12757895,Nagpur,1943,12,3,1,Fully Furnished,2,Yes,Yes
24055807,Thane,1333,1,4,2,Semi-Furnished,0,Yes,Yes
17989917,Mumbai,614,10,1,2,Semi-Furnished,0,No,No
17225813,Nashik,2551,21,2,2,Fully Furnished,0,No,Yes
5628220,Nashik,991,30,1,2,Semi-Furnished,2,Yes,No
41533207,Mumbai,1484,17,4,2,Semi-Furnished,2,Yes,Yes
11402435,Solapur,2731,28,2,1,Semi-Furnished,0,Yes,No
82264652,Mumbai,2956,13,4,1,Unfurnished,2,No,No
9503369,Kolhapur,2011,31,1,2,Unfurnished,1,Yes,No
46294743,Mumbai,1479,15,3,1,Semi-Furnished,1,Yes,No
17315173,Pune,1393,16,2,2,Unfurnished,2,No,Yes
10973790,Solapur,2652,32,1,1,Semi-Furnished,0,Yes,Yes
3400234,Solapur,840,34,2,3,Semi-Furnished,1,Yes,No
45118422,Mumbai,1574,22,4,3,Fully Furnished,2,No,Yes
15944739,Thane,872,13,1,3,Semi-Furnished,0,No,No
3930584,Aurangabad,433,1,4,2,Unfurnished,0,No,Yes
27857825,Thane,1534,25,2,2,Fully Furnished,1,Yes,Yes
12245081,Nagpur,2313,22,2,1,Unfurnished,0,Yes,Yes
15141505,Kolhapur,2744,17,4,3,Fully Furnished,0,Yes,No
7691152,Nagpur,1191,1,2,1,Semi-Furnished,0,No,No
24727579,Thane,1341,10,1,2,Unfurnished,1,No,Yes
21255921,Pune,1777,21,3,2,Semi-Furnished,2,No,No
9252744,Aurangabad,1294,3,3,3,Fully Furnished,2,Yes,No
15467806,Mumbai,546,31,2,3,Semi-Furnished,2,No,Yes
53377082,Mumbai,1917,34,3,2,Unfurnished,1,Yes,No
9432019,Nashik,1365,16,4,1,Unfurnished,1,Yes,No
